ASV	Kingdom	Phylum	Class	Order	Family	Genus
Seq_262	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_263	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_264	Bacteria	Rs-K70 termite group	Unclassified	Unclassified	Unclassified	Unclassified
Seq_265	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unclassified	Unclassified
Seq_266	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_267	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_268	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Unclassified
Seq_269	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
Seq_270	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_271	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Unclassified
Seq_272	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_273	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_274	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_275	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
Seq_276	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_277	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	Unclassified	Unclassified
Seq_278	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
Seq_279	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_280	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_281	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unclassified
Seq_282	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Ereboglobus
Seq_283	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
Seq_284	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified
Seq_285	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Unclassified
Seq_286	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Seq_287	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
Seq_288	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Unclassified
Seq_289	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
Seq_290	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella
Seq_291	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_292	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_293	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
Seq_294	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_295	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_296	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_297	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_298	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_299	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_300	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_301	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Unclassified	Unclassified	Unclassified
Seq_302	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_303	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_304	Bacteria	Firmicutes	Bacilli	RsaHf231	Unclassified	Unclassified
Seq_305	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
Seq_306	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_307	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unclassified
Seq_308	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_309	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_310	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_311	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_312	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Unclassified
Seq_313	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_314	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_315	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Unclassified
Seq_316	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_317	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified
Seq_318	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Unclassified
Seq_319	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_320	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_321	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Apibacter
Seq_322	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_323	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_324	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_325	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
Seq_326	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Seq_327	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_328	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_329	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_330	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Unclassified	Unclassified
Seq_331	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Seq_332	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Seq_333	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unclassified	Unclassified
Seq_334	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_335	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_336	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella
Seq_337	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	Unclassified	Unclassified
Seq_338	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter
Seq_339	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
Seq_340	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_341	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_342	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq_343	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rs-E47 termite group	Unclassified
Seq_344	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_345	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_346	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_347	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unclassified
Seq_348	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_349	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_350	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified
Seq_351	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_352	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas
Seq_353	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
Seq_354	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] fissicatena group
Seq_355	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
Seq_356	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
Seq_357	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004
Seq_358	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Unclassified
Seq_359	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
Seq_360	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_361	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
Seq_362	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_363	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
Seq_364	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Gottschalkia	Unclassified
Seq_365	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Oerskovia
Seq_366	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Seq_367	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_368	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA21	Unclassified
Seq_369	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_370	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_371	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_372	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_373	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_374	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
Seq_375	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
Seq_376	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_377	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Candidatus Symbiothrix
Seq_378	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_379	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_380	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_381	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_382	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
Seq_383	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_384	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_385	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_386	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_387	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna
Seq_388	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Unclassified
Seq_389	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_390	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	3M1PL1-52 termite group	Unclassified
Seq_391	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_392	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_393	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_394	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Unclassified	Unclassified
Seq_395	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_396	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_397	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified
Seq_398	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
Seq_399	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_400	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_401	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_402	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_403	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Dendrosporobacter
Seq_404	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Niveibacterium
Seq_405	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Unclassified
Seq_406	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_407	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Azohydromonas
Seq_408	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_409	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified
Seq_410	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
Seq_411	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Seq_412	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_413	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
Seq_414	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_415	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
Seq_416	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_417	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_418	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_419	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_420	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Dermacoccus
Seq_421	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea
Seq_422	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_423	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium
Seq_424	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_425	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas
Seq_426	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
Seq_427	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella
Seq_428	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_429	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_430	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Diplosphaera
Seq_431	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
Seq_432	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_433	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_434	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_435	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Unclassified	Unclassified
Seq_436	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter
Seq_438	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Unclassified
Seq_439	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_440	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio
Seq_441	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	vadinBE97	Unclassified
Seq_442	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
Seq_443	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group
Seq_444	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Unclassified
Seq_445	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Unclassified
Seq_446	Bacteria	Firmicutes	Clostridia	Lachnospirales	Unclassified	Unclassified
Seq_447	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
Seq_448	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_449	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
Seq_450	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Unclassified
Seq_451	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Seq_452	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_453	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_454	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_455	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unclassified	Unclassified
Seq_456	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_457	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium
Seq_458	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_459	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_460	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
Seq_461	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Unclassified	Unclassified
Seq_462	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Candidatus Vestibaculum
Seq_463	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_464	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_465	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_466	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio
Seq_467	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_468	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	Unclassified	Unclassified
Seq_469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Seq_470	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_471	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
Seq_472	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium
Seq_473	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_474	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_475	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_476	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
Seq_478	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_479	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Unclassified
Seq_480	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_481	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Unclassified
Seq_482	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Seq_483	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	Unclassified
Seq_484	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
Seq_485	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Unclassified	Unclassified
Seq_486	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_487	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Unclassified	Unclassified
Seq_488	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_489	Bacteria	Armatimonadota	Unclassified	Unclassified	Unclassified	Unclassified
Seq_490	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_491	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio
Seq_492	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Unclassified	Unclassified
Seq_493	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_494	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_495	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna
Seq_496	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_497	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_498	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
Seq_499	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
